"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES"
2023,"2023-12-01","2023-12-31","tas","unknown","17-25","unlicensed_driving","police issued",4,0,25
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","mobile_phone_use","fixed or mobile camera",57,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","mobile_phone_use","police issued",54,0,2
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","non_wearing_seatbelts","fixed or mobile camera",82,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","non_wearing_seatbelts","police issued",25,0,2
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","speed_fines","fixed or mobile camera",1209,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","speed_fines","police issued",442,0,9
2023,"2023-12-01","2023-12-31","tas","unknown","26-39","unlicensed_driving","police issued",7,0,47
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","mobile_phone_use","fixed or mobile camera",48,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","mobile_phone_use","police issued",30,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","non_wearing_seatbelts","fixed or mobile camera",94,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","non_wearing_seatbelts","police issued",26,0,1
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","speed_fines","fixed or mobile camera",1740,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","speed_fines","police issued",525,0,9
2023,"2023-12-01","2023-12-31","tas","unknown","40-64","unlicensed_driving","police issued",11,0,23
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","mobile_phone_use","fixed or mobile camera",12,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","mobile_phone_use","police issued",7,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","non_wearing_seatbelts","fixed or mobile camera",52,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","non_wearing_seatbelts","police issued",7,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","speed_fines","fixed or mobile camera",641,0,0
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","speed_fines","police issued",179,0,1
2023,"2023-12-01","2023-12-31","tas","unknown","65 and over","unlicensed_driving","police issued",1,0,3
2023,"2023-12-01","2023-12-31","tas","unknown","unknown","speed_fines","fixed or mobile camera",1,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","0-16","unlicensed_driving","police issued",2,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","mobile_phone_use","mobile camera",114,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","mobile_phone_use","police issued",37,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","non_wearing_seatbelts","mobile camera",103,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","non_wearing_seatbelts","police issued",32,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","speed_fines","fixed camera",320,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","speed_fines","mobile camera",506,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","speed_fines","police issued",967,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","17-25","unlicensed_driving","police issued",44,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","mobile_phone_use","mobile camera",462,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","mobile_phone_use","police issued",81,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","non_wearing_seatbelts","mobile camera",353,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","non_wearing_seatbelts","police issued",59,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","speed_fines","fixed camera",881,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","speed_fines","mobile camera",1953,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","speed_fines","police issued",1704,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","26-39","unlicensed_driving","police issued",96,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","mobile_phone_use","mobile camera",552,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","mobile_phone_use","police issued",70,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","non_wearing_seatbelts","mobile camera",521,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","non_wearing_seatbelts","police issued",46,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","speed_fines","fixed camera",1343,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","speed_fines","mobile camera",2856,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","speed_fines","police issued",2052,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","40-64","unlicensed_driving","police issued",63,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","mobile_phone_use","mobile camera",95,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","mobile_phone_use","police issued",6,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","non_wearing_seatbelts","mobile camera",158,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","non_wearing_seatbelts","police issued",12,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","speed_fines","fixed camera",448,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","speed_fines","mobile camera",1244,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","speed_fines","police issued",519,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","65 and over","unlicensed_driving","police issued",9,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","unknown","mobile_phone_use","mobile camera",308,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","unknown","non_wearing_seatbelts","mobile camera",256,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","unknown","speed_fines","fixed camera",916,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","unknown","speed_fines","mobile camera",1614,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","unknown","speed_fines","police issued",2,0,0
2023,"2023-12-01","2023-12-31","vic","inner regional australia","unknown","unlicensed_driving","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","0-16","mobile_phone_use","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","0-16","speed_fines","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","0-16","unlicensed_driving","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","mobile_phone_use","mobile camera",220,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","mobile_phone_use","police issued",259,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","non_wearing_seatbelts","mobile camera",175,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","non_wearing_seatbelts","police issued",75,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","speed_fines","fixed camera",3801,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","speed_fines","mobile camera",2502,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","speed_fines","police issued",1186,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","17-25","unlicensed_driving","police issued",129,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","mobile_phone_use","mobile camera",1102,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","mobile_phone_use","police issued",718,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","non_wearing_seatbelts","mobile camera",790,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","non_wearing_seatbelts","police issued",159,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","speed_fines","fixed camera",12743,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","speed_fines","mobile camera",9500,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","speed_fines","police issued",2024,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","26-39","unlicensed_driving","police issued",253,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","mobile_phone_use","mobile camera",1417,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","mobile_phone_use","police issued",547,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","non_wearing_seatbelts","mobile camera",1094,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","non_wearing_seatbelts","police issued",138,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","speed_fines","fixed camera",21120,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","speed_fines","mobile camera",14316,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","speed_fines","police issued",1964,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","40-64","unlicensed_driving","police issued",122,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","mobile_phone_use","mobile camera",196,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","mobile_phone_use","police issued",48,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","non_wearing_seatbelts","mobile camera",328,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","non_wearing_seatbelts","police issued",21,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","speed_fines","fixed camera",6203,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","speed_fines","mobile camera",4145,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","speed_fines","police issued",386,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","65 and over","unlicensed_driving","police issued",15,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","unknown","mobile_phone_use","mobile camera",855,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","unknown","non_wearing_seatbelts","mobile camera",572,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","unknown","non_wearing_seatbelts","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","unknown","speed_fines","fixed camera",13780,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","unknown","speed_fines","mobile camera",7222,0,0
2023,"2023-12-01","2023-12-31","vic","major cities of australia","unknown","speed_fines","police issued",4,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","0-16","unlicensed_driving","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","17-25","mobile_phone_use","police issued",6,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","17-25","non_wearing_seatbelts","police issued",8,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","17-25","speed_fines","fixed camera",2,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","17-25","speed_fines","mobile camera",81,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","17-25","speed_fines","police issued",159,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","17-25","unlicensed_driving","police issued",8,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","26-39","mobile_phone_use","police issued",9,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","26-39","non_wearing_seatbelts","police issued",11,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","26-39","speed_fines","fixed camera",6,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","26-39","speed_fines","mobile camera",297,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","26-39","speed_fines","police issued",347,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","26-39","unlicensed_driving","police issued",30,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","40-64","mobile_phone_use","police issued",10,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","40-64","non_wearing_seatbelts","police issued",8,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","40-64","speed_fines","fixed camera",14,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","40-64","speed_fines","mobile camera",489,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","40-64","speed_fines","police issued",390,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","40-64","unlicensed_driving","police issued",19,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","65 and over","mobile_phone_use","police issued",3,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","65 and over","non_wearing_seatbelts","police issued",8,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","65 and over","speed_fines","fixed camera",2,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","65 and over","speed_fines","mobile camera",231,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","65 and over","speed_fines","police issued",72,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","65 and over","unlicensed_driving","police issued",3,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","unknown","speed_fines","fixed camera",4,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","unknown","speed_fines","mobile camera",308,0,0
2023,"2023-12-01","2023-12-31","vic","outer regional australia","unknown","speed_fines","police issued",2,0,0
2023,"2023-12-01","2023-12-31","vic","remote australia","17-25","speed_fines","police issued",6,0,0
2023,"2023-12-01","2023-12-31","vic","remote australia","26-39","speed_fines","police issued",12,0,0
2023,"2023-12-01","2023-12-31","vic","remote australia","40-64","speed_fines","police issued",18,0,0
2023,"2023-12-01","2023-12-31","vic","remote australia","40-64","unlicensed_driving","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","remote australia","65 and over","speed_fines","police issued",2,0,0
2023,"2023-12-01","2023-12-31","vic","unknown","17-25","mobile_phone_use","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","unknown","17-25","speed_fines","fixed camera",56,0,0
2023,"2023-12-01","2023-12-31","vic","unknown","17-25","speed_fines","mobile camera",73,0,0
2023,"2023-12-01","2023-12-31","vic","unknown","17-25","speed_fines","police issued",31,0,0
2023,"2023-12-01","2023-12-31","vic","unknown","17-25","unlicensed_driving","police issued",1,0,0
2023,"2023-12-01","2023-12-31","vic","unknown","26-39","mobile_phone_use","police issued",8,0,0
